Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Cameroon,CMR,Index of real expenditures per capita (world = 100),PCAP.PP.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,24.029193547346,..,..,..,..,..,25.5796821117459
Cameroon,CMR,Nominal expenditures (U.S. dollars),CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,21.002590810978,..,..,..,..,..,25.2407198696126
Cameroon,CMR,Nominal expenditures per capita (U.S. dollars),PCAP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1004.60140664051,..,..,..,..,..,1027.46266983741
Cameroon,CMR,Nominal expenditures: country and regional shares (world = 100),CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.0441483295605632,..,..,..,..,..,0.0483252155703155
Cameroon,CMR,PPPs (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,222.430755615234,219.263290405273,218.976943969727,217.598617553711,220.838500976563,217.343765258789,215.334838867188
Cameroon,CMR,Price level index (world = 100),PX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,59.1978129839854,..,..,..,..,..,55.3978402652518
Cameroon,CMR,Real expenditures (U.S. dollars),PP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,44.5550386430261,..,..,..,..,..,68.228571420715
Cameroon,CMR,Real expenditures per capita (U.S. dollars),PCAP.PP,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,2131.16823998259,..,..,..,..,..,2777.34987406268
Cameroon,CMR,Real expenditures: country and regional shares (world = 100),PP.CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.0745776361240009,..,..,..,..,..,0.087233031719158
Canada,CAN,Expenditure shares (GDP = 100),ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,68.2354847827563,..,..,..,..,..,69.8300778578335
Canada,CAN,Expenditures (billion LCU),CN,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1210.54048840151,..,..,..,..,..,1495.747
Canada,CAN,Index of nominal expenditures per capita (United States  = 100),PCAP.CD.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,95.8957544728043,..,..,..,..,..,70.6921148369991
Canada,CAN,Index of nominal expenditures per capita (world = 100),PCAP.CD.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,504.388926682996,..,..,..,..,..,435.032446823389
Canada,CAN,Index of real expenditures per capita (United States  = 100),PCAP.PP.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,74.6320570585972,..,..,..,..,..,74.813143726767
Canada,CAN,Index of real expenditures per capita (world = 100),PCAP.PP.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,312.580556061207,..,..,..,..,..,307.447669551462
Canada,CAN,Nominal expenditures (U.S. dollars),CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1223.34771563651,..,..,..,..,..,1152.58099291305
Canada,CAN,Nominal expenditures per capita (U.S. dollars),PCAP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,35621.6857120043,..,..,..,..,..,31542.7624371296
Canada,CAN,Nominal expenditures: country and regional shares (world = 100),CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,2.57152837015005,..,..,..,..,..,2.20670112550265
Canada,CAN,PPPs (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.27146196365356,1.27633213996887,1.27507650852203,1.2728374004364,1.29191529750824,1.22666704654694,1.22625207901001
Canada,CAN,Price level index (world = 100),PX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,161.36286051786,..,..,..,..,..,141.498046629549
Canada,CAN,Real expenditures (U.S. dollars),PP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,952.085491352811,..,..,..,..,..,1219.77122453286
Canada,CAN,Real expenditures per capita (U.S. dollars),PCAP.PP,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,27723.0175120596,..,..,..,..,..,33381.5620764702
Canada,CAN,Real expenditures: country and regional shares (world = 100),PP.CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.59363087757448,..,..,..,..,..,1.55952762463212
Cape Verde,CPV,Expenditure shares (GDP = 100),ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,71.0864887572126,..,..,..,..,..,73.6266316310888
Cape Verde,CPV,Expenditures (billion LCU),CN,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,105.141885035811,..,..,..,..,..,126.936288315594
Cape Verde,CPV,Index of nominal expenditures per capita (United States  = 100),PCAP.CD.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,7.15291289278087,..,..,..,..,..,5.41183948127629
Cape Verde,CPV,Index of nominal expenditures per capita (world = 100),PCAP.CD.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,37.6226254903691,..,..,..,..,..,33.3039374587055
Cape Verde,CPV,Index of real expenditures per capita (United States  = 100),PCAP.PP.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,12.7429768710236,..,..,..,..,..,12.0929063944643
Cape Verde,CPV,Index of real expenditures per capita (world = 100),PCAP.PP.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,53.3712583198965,..,..,..,..,..,49.6962927084135
Cape Verde,CPV,Nominal expenditures (U.S. dollars),CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.32548544977889,..,..,..,..,..,1.29793014152359
Cape Verde,CPV,Nominal expenditures per capita (U.S. dollars),PCAP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,2657.03957795383,..,..,..,..,..,2414.75824424527
Cape Verde,CPV,Nominal expenditures: country and regional shares (world = 100),CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.00278622618472301,..,..,..,..,..,0.00248498276627402
Cape Verde,CPV,PPPs (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,44.5259132385254,45.1306037902832,46.0841026306152,46.0229911804199,45.6781387329102,44.8430290222168,43.7671928405762
Cape Verde,CPV,Price level index (world = 100),PX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,70.4922961809645,..,..,..,..,..,67.0149333957607
Cape Verde,CPV,Real expenditures (U.S. dollars),PP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,2.36136392020902,..,..,..,..,..,2.9002611334468
Cape Verde,CPV,Real expenditures per capita (U.S. dollars),PCAP.PP,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,4733.53924405145,..,..,..,..,..,5395.84470565861
Cape Verde,CPV,Real expenditures: country and regional shares (world = 100),PP.CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.00395252578745675,..,..,..,..,..,0.00370810301578426
Cayman Islands,CYM,Expenditure shares (GDP = 100),ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,56.7417276785014,..,..,..,..,..,56.7417276785011
Cayman Islands,CYM,Expenditures (billion LCU),CN,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.97936727121093,..,..,..,..,..,2.43120723466594
Cayman Islands,CYM,Index of nominal expenditures per capita (United States  = 100),PCAP.CD.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,110.479262255258,..,..,..,..,..,103.159748040697
Cayman Islands,CYM,Index of nominal expenditures per capita (world = 100),PCAP.CD.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,581.094719114622,..,..,..,..,..,634.835125633282
Cayman Islands,CYM,Index of real expenditures per capita (United States  = 100),PCAP.PP.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,87.877505173548,..,..,..,..,..,80.1906979716716
Cayman Islands,CYM,Index of real expenditures per capita (world = 100),PCAP.PP.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,368.056308709972,..,..,..,..,..,329.546948342911
Cayman Islands,CYM,Nominal expenditures (U.S. dollars),CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,2.37525022645402,..,..,..,..,..,2.91746035144053
Cayman Islands,CYM,Nominal expenditures per capita (U.S. dollars),PCAP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,41038.9133427904,..,..,..,..,..,46029.7931816688
Cayman Islands,CYM,Nominal expenditures: country and regional shares (world = 100),CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.00499287591374121,..,..,..,..,..,0.00558569252895781
Cayman Islands,CYM,PPPs (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.04765927791595,1.03438305854797,1.06580197811127,1.08227670192719,1.07231652736664,1.06009900569916,1.07202100753784
Cayman Islands,CYM,Price level index (world = 100),PX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,157.882015703343,..,..,..,..,..,192.638751117399
Cayman Islands,CYM,Real expenditures (U.S. dollars),PP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.88932347847706,..,..,..,..,..,2.26787275395825
Cayman Islands,CYM,Real expenditures per capita (U.S. dollars),PCAP.PP,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,32643.2060278009,..,..,..,..,..,35781.0222769596
Cayman Islands,CYM,Real expenditures: country and regional shares (world = 100),PP.CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.00316240953188913,..,..,..,..,..,0.00289956849105285
Central African Republic,CAF,Expenditure shares (GDP = 100),ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,86.603404056367,..,..,..,..,..,94.0617333156603
Central African Republic,CAF,Expenditures (billion LCU),CN,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,994.983310828361,..,..,..,..,..,1161.88949940331
Central African Republic,CAF,Index of nominal expenditures per capita (United States  = 100),PCAP.CD.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.28467536737273,..,..,..,..,..,0.973363466526867
Central African Republic,CAF,Index of nominal expenditures per capita (world = 100),PCAP.CD.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,6.75708776939629,..,..,..,..,..,5.98998475951741
Central African Republic,CAF,Index of real expenditures per capita (United States  = 100),PCAP.PP.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,2.52212569510145,..,..,..,..,..,2.03991055091936
Central African Republic,CAF,Index of real expenditures per capita (world = 100),PCAP.PP.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,10.5633890221207,..,..,..,..,..,8.38309571997317
Central African Republic,CAF,Nominal expenditures (U.S. dollars),CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,2.10861361117997,..,..,..,..,..,1.9961169658952
Central African Republic,CAF,Nominal expenditures per capita (U.S. dollars),PCAP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,477.208844438293,..,..,..,..,..,434.313963593132
Central African Republic,CAF,Nominal expenditures: country and regional shares (world = 100),CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.00443239452980267,..,..,..,..,..,0.00382171281876082
Central African Republic,CAF,PPPs (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,240.350738525391,240.396667480469,236.058090209961,269.324188232422,268.895690917969,267.253112792969,277.742767333984
Central African Republic,CAF,Price level index (world = 100),PX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,63.9670446221979,..,..,..,..,..,71.45313568645
Central African Republic,CAF,Real expenditures (U.S. dollars),PP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,4.13971397355723,..,..,..,..,..,4.18332945464659
Central African Republic,CAF,Real expenditures per capita (U.S. dollars),PCAP.PP,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,936.875353147707,..,..,..,..,..,910.206379438613
Central African Republic,CAF,Real expenditures: country and regional shares (world = 100),PP.CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.00692918448238663,..,..,..,..,..,0.00534855857905415
Chad,TCD,Expenditure shares (GDP = 100),ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,60.4747480679643,..,..,..,..,..,80.0694238234266
Chad,TCD,Expenditures (billion LCU),CN,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,3562.81098909932,..,..,..,..,..,4753.1701196937
Chad,TCD,Index of nominal expenditures per capita (United States  = 100),PCAP.CD.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.64439364897079,..,..,..,..,..,1.21870753941863
Chad,TCD,Index of nominal expenditures per capita (world = 100),PCAP.CD.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,8.64912062278971,..,..,..,..,..,7.49980848723898
Chad,TCD,Index of real expenditures per capita (United States  = 100),PCAP.PP.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,3.37360192170359,..,..,..,..,..,3.20291172452745
Chad,TCD,Index of real expenditures per capita (world = 100),PCAP.PP.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,14.1296167649153,..,..,..,..,..,13.1624965404668
Chad,TCD,Nominal expenditures (U.S. dollars),CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,7.55047010730451,..,..,..,..,..,8.16590865360192
Chad,TCD,Nominal expenditures per capita (U.S. dollars),PCAP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,610.830730437241,..,..,..,..,..,543.786283447004
Chad,TCD,Nominal expenditures: country and regional shares (world = 100),CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.0158714058486644,..,..,..,..,..,0.0156342330191581
Chad,TCD,PPPs (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,230.001541137695,248.507125854492,269.963073730469,266.710693359375,227.938232421875,222.714324951172,221.479415893555
Chad,TCD,Price level index (world = 100),PX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,61.212704963563,..,..,..,..,..,56.9786169681529
Chad,TCD,Real expenditures (U.S. dollars),PP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,15.49037876649,..,..,..,..,..,21.4610016940722
Chad,TCD,Real expenditures per capita (U.S. dollars),PCAP.PP,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1253.16692102798,..,..,..,..,..,1429.13652911385
Chad,TCD,Real expenditures: country and regional shares (world = 100),PP.CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.0259282870412472,..,..,..,..,..,0.0274387723870107
Chile,CHL,Expenditure shares (GDP = 100),ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,67.6368905062592,..,..,..,..,..,72.5868018590844
Chile,CHL,Expenditures (billion LCU),CN,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,82521.125744379,..,..,..,..,..,130809.612
Chile,CHL,Index of nominal expenditures per capita (United States  = 100),PCAP.CD.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,26.5997529683147,..,..,..,..,..,24.3937957894759
Chile,CHL,Index of nominal expenditures per capita (world = 100),PCAP.CD.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,139.908392435934,..,..,..,..,..,150.117063184133
Chile,CHL,Index of real expenditures per capita (United States  = 100),PCAP.PP.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,36.4181371401778,..,..,..,..,..,36.3041623298097
Chile,CHL,Index of real expenditures per capita (world = 100),PCAP.PP.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,152.529650215219,..,..,..,..,..,149.193437774551
Chile,CHL,Nominal expenditures (U.S. dollars),CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,170.615403648951,..,..,..,..,..,201.607273559502
Chile,CHL,Nominal expenditures per capita (U.S. dollars),PCAP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,9880.81323791011,..,..,..,..,..,10884.4912519801
Chile,CHL,Nominal expenditures: country and regional shares (world = 100),CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.358640757047233,..,..,..,..,..,0.385991960832931
Chile,CHL,PPPs (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,353.27001953125,352.142578125,351.496704101563,371.64306640625,400.337738037109,427.908447265625,435.969818115234
Chile,CHL,Price level index (world = 100),PX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,91.7253742066043,..,..,..,..,..,100.619079111896
Chile,CHL,Real expenditures (U.S. dollars),PP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,233.592213270391,..,..,..,..,..,300.042816187392
Chile,CHL,Real expenditures per capita (U.S. dollars),PCAP.PP,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,13527.9756914785,..,..,..,..,..,16198.8868275989
Chile,CHL,Real expenditures: country and regional shares (world = 100),PP.CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.39099405169983,..,..,..,..,..,0.38361706769715
China,CHN,Expenditure shares (GDP = 100),ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,42.9108963507488,..,..,..,..,..,47.2011964154594
China,CHN,Expenditures (billion LCU),CN,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,20996.3273309592,..,..,..,..,..,38740.570762774
China,CHN,Index of nominal expenditures per capita (United States  = 100),PCAP.CD.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,6.50813006784881,..,..,..,..,..,9.26581385459286
China,CHN,Index of nominal expenditures per capita (world = 100),PCAP.CD.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,34.2312207425881,..,..,..,..,..,57.0209235113146
China,CHN,Index of real expenditures per capita (United States  = 100),PCAP.PP.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,12.0794412844919,..,..,..,..,..,15.4772189051377
China,CHN,Index of real expenditures per capita (world = 100),PCAP.PP.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,50.5921801224189,..,..,..,..,..,63.6042631880461
China,CHN,Nominal expenditures (U.S. dollars),CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,3249.47040148419,..,..,..,..,..,5731.90924480974
China,CHN,Nominal expenditures per capita (U.S. dollars),PCAP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,2417.52687722481,..,..,..,..,..,4134.39838199773
China,CHN,Nominal expenditures: country and regional shares (world = 100),CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,6.83052350413045,..,..,..,..,..,10.9741620411703
China,CHN,PPPs (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,3.48128938674927,3.49390125274658,3.59615111351013,3.70687651634216,3.82505536079407,3.93198990821838,4.04629325866699
China,CHN,Price level index (world = 100),PX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,67.6610904289124,..,..,..,..,..,89.6495307912492
China,CHN,Real expenditures (U.S. dollars),PP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,6031.19275601647,..,..,..,..,..,9574.33588872811
China,CHN,Real expenditures per capita (U.S. dollars),PCAP.PP,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,4487.06059385362,..,..,..,..,..,6905.92211363148
China,CHN,Real expenditures: country and regional shares (world = 100),PP.CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,10.0952016304066,..,..,..,..,..,12.241181793493
Colombia,COL,Expenditure shares (GDP = 100),ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,69.2518845713143,..,..,..,..,..,73.4877645366086
Colombia,COL,Expenditures (billion LCU),CN,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,428058.170373227,..,..,..,..,..,676230
Colombia,COL,Index of nominal expenditures per capita (United States  = 100),PCAP.CD.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,13.5417330282864,..,..,..,..,..,10.4177827847584
Colombia,COL,Index of nominal expenditures per capita (world = 100),PCAP.CD.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,71.2263042833884,..,..,..,..,..,64.1100290432395
Colombia,COL,Index of real expenditures per capita (United States  = 100),PCAP.PP.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,22.0458105891676,..,..,..,..,..,24.781758404733
Colombia,COL,Index of real expenditures per capita (world = 100),PCAP.PP.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,92.3342060285374,..,..,..,..,..,101.841648263693
Colombia,COL,Nominal expenditures (U.S. dollars),CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,231.615728856885,..,..,..,..,..,229.127408752328
Colombia,COL,Nominal expenditures per capita (U.S. dollars),PCAP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,5030.24727821802,..,..,..,..,..,4648.40595388817
Colombia,COL,Nominal expenditures: country and regional shares (world = 100),CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.486866007199406,..,..,..,..,..,0.438681284774069
Colombia,COL,PPPs (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1135.2275390625,892.494140625,891.671752929688,1038.83581542969,1098.95373535156,1194.28686523438,1240.68225097656
Colombia,COL,Price level index (world = 100),PX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,77.1396726597452,..,..,..,..,..,62.9506985955715
Colombia,COL,Real expenditures (U.S. dollars),PP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,377.06816972281,..,..,..,..,..,545.046888087364
Colombia,COL,Real expenditures per capita (U.S. dollars),PCAP.PP,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,8189.19398873302,..,..,..,..,..,11057.5998459974
Colombia,COL,Real expenditures: country and regional shares (world = 100),PP.CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.631148655954142,..,..,..,..,..,0.696864839566578
Comoros,COM,Expenditure shares (GDP = 100),ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,96.3008820965529,..,..,..,..,..,93.2065273249889
Comoros,COM,Expenditures (billion LCU),CN,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,348.220546792618,..,..,..,..,..,447.240109824188
Comoros,COM,Index of nominal expenditures per capita (United States  = 100),PCAP.CD.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,3.74885739244793,..,..,..,..,..,2.82092464808337
Comoros,COM,Index of nominal expenditures per capita (world = 100),PCAP.CD.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,19.7181008362646,..,..,..,..,..,17.3596978218824
Comoros,COM,Index of real expenditures per capita (United States  = 100),PCAP.PP.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,6.2240014191801,..,..,..,..,..,6.51906049979434
Comoros,COM,Index of real expenditures per capita (world = 100),PCAP.PP.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,26.067911045324,..,..,..,..,..,26.7903453656054
Comoros,COM,Nominal expenditures (U.S. dollars),CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.983952465725912,..,..,..,..,..,1.02443863506187
Comoros,COM,Nominal expenditures per capita (U.S. dollars),PCAP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1392.56029161099,..,..,..,..,..,1258.69421551053
Comoros,COM,Nominal expenditures: country and regional shares (world = 100),CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.0020683094823754,..,..,..,..,..,0.00196136315183012
Comoros,COM,PPPs (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,213.161865234375,204.285949707031,201.776916503906,198.636657714844,198.306747436523,194.084121704102,188.912750244141
Comoros,COM,Price level index (world = 100),PX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,75.6412771317999,..,..,..,..,..,64.7983353143688
Comoros,COM,Real expenditures (U.S. dollars),PP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.63359682750826,..,..,..,..,..,2.36744269111639
Comoros,COM,Real expenditures per capita (U.S. dollars),PCAP.PP,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,2311.98371235484,..,..,..,..,..,2908.79933543402
Comoros,COM,Real expenditures: country and regional shares (world = 100),PP.CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.00273436615668389,..,..,..,..,..,0.00302687274652131
"Congo, Dem. Rep.",COD,Expenditure shares (GDP = 100),ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,60.9062417218124,..,..,..,..,..,67.3790337180339
"Congo, Dem. Rep.",COD,Expenditures (billion LCU),CN,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,19021.3257133833,..,..,..,..,..,48775.7163300019
"Congo, Dem. Rep.",COD,Index of nominal expenditures per capita (United States  = 100),PCAP.CD.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.834244377006647,..,..,..,..,..,0.917047965223843
"Congo, Dem. Rep.",COD,Index of nominal expenditures per capita (world = 100),PCAP.CD.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,4.38792758055875,..,..,..,..,..,5.64342460379947
"Congo, Dem. Rep.",COD,Index of real expenditures per capita (United States  = 100),PCAP.PP.IX.US,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.56774854732302,..,..,..,..,..,2.28820962214777
"Congo, Dem. Rep.",COD,Index of real expenditures per capita (world = 100),PCAP.PP.IX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,6.56618257623021,..,..,..,..,..,9.40349089384491
"Congo, Dem. Rep.",COD,Nominal expenditures (U.S. dollars),CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,20.6867924833909,..,..,..,..,..,33.3072378289329
"Congo, Dem. Rep.",COD,Nominal expenditures per capita (U.S. dollars),PCAP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,309.890580329762,..,..,..,..,..,409.186034074754
"Congo, Dem. Rep.",COD,Nominal expenditures: country and regional shares (world = 100),CD.ZS,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.0434845081888825,..,..,..,..,..,0.0637691577914435
"Congo, Dem. Rep.",COD,PPPs (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,489.287933349609,511.391784667969,495.259857177734,476.069946289063,458.709350585938,449.403198242188,586.896179199219
"Congo, Dem. Rep.",COD,Price level index (world = 100),PX.WL,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,66.8261585726108,..,..,..,..,..,60.0141444013457
"Congo, Dem. Rep.",COD,Real expenditures (U.S. dollars),PP.CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,38.8755258752561,..,..,..,..,..,83.1079125383865
